Invoice Date,Invoice ID,Invoice Number,Invoice Status,Invoice Type,Customer Name,Customer ID,Branch ID,Branch Name,Place of Supply,GST Identification Number (GSTIN),Due Date,PurchaseOrder,Account,Product ID,Item Name,SKU,Item Desc,Quantity,Usage unit,Warehouse Name,Item Price,HSN/SAC,Sales Order Number,Item Tax %,Item Tax Amount,Item Type,Item Total,SubTotal,Total,Adjustment,Round Off,Billing Address,Billing City,Billing State,Billing Code,Shipping Address,Shipping City,Shipping State,Shipping Code,CF.Material Type,"CF.Driver, Vehicle & Helper Information"
2021-05-01,87520000017789161,AD/152/2021-22,Overdue,Invoice,"DBH - Asr Enterprise (New) - Ashok Vihar, Delhi",87520000010193046,87520000009582927,Burgrill: Delhi,DL,07CADPR8495K2ZU,2021-05-01,,Delhi Bros W&L Sales,87520000010207543,DBH - Herb Chilli Potato Patty - 1.5kg,,"1.5 kg/packet, 8 packets/case, 12 kg/case",2.00,pkt,Burgrill Warehouse: Delhi,181.00,200400,,12.000000,43.42,goods,362.00,5103.56,5429.00,0.00,0.24,,,,,"Flat no-118A LIG flats Pocket-D PH-3
Ashok Vihar New Delhi",Delhi,Delhi,,Frozen Goods,
2021-05-01,87520000017789245,AD/147/2021-22,Overdue,Invoice,"DBH - Hickory Foods (Indai) Pvt.Ltd. - Greater kailash Part-2, New delhi",87520000010193127,87520000009582927,Burgrill: Delhi,DL,07AAECH4395L1Z4,2021-05-01,,Delhi Bros W&L Sales,87520000010207511,DBH - Chicken Quarter Pounder Mince,,"18 kg/case, Expiry 270 days (from Taurus)",3.00,kg,Burgrill Warehouse: Delhi,232.10,16010000,,0.000000,0.00,goods,696.30,2903.60,3140.00,0.00,-0.16,,,,,E-578. Greater kailash Part-2 New delhi,New Delhi,Delhi,,Frozen Goods,
2021-05-01,87520000017789245,AD/147/2021-22,Overdue,Invoice,"DBH - Hickory Foods (Indai) Pvt.Ltd. - Greater kailash Part-2, New delhi",87520000010193127,87520000009582927,Burgrill: Delhi,DL,07AAECH4395L1Z4,2021-05-01,,Delhi Bros W&L Sales,87520000010209098,DBH - Coated Spicy Chicken Wings,,"1.043 kg/packet, 12 packets/case",2.00,kg,Burgrill Warehouse: Delhi,352.80,160100,,12.000000,84.68,goods,705.60,2903.60,3140.00,0.00,-0.16,,,,,E-578. Greater kailash Part-2 New delhi,New Delhi,Delhi,,Frozen Goods,
2021-05-01,87520000017789245,AD/147/2021-22,Overdue,Invoice,"DBH - Hickory Foods (Indai) Pvt.Ltd. - Greater kailash Part-2, New delhi",87520000010193127,87520000009582927,Burgrill: Delhi,DL,07AAECH4395L1Z4,2021-05-01,,Delhi Bros W&L Sales,87520000010209211,DBH - Falafel Kebab - Lebanese,,"1 kg/packet, 12 packets/case",1.00,kg,Burgrill Warehouse: Delhi,192.00,20049000,,12.000000,23.04,goods,192.00,2903.60,3140.00,0.00,-0.16,,,,,E-578. Greater kailash Part-2 New delhi,New Delhi,Delhi,,Frozen Goods,
2021-05-01,87520000017789245,AD/147/2021-22,Overdue,Invoice,"DBH - Hickory Foods (Indai) Pvt.Ltd. - Greater kailash Part-2, New delhi",87520000010193127,87520000009582927,Burgrill: Delhi,DL,07AAECH4395L1Z4,2021-05-01,,Delhi Bros W&L Sales,87520000010207585,DBH - Spinach Tortilla - 10.5in,,12 x 15 x 72 gm,3.00,pkt,Burgrill Warehouse: Delhi,134.90,190500,,5.000000,20.24,goods,404.70,2903.60,3140.00,0.00,-0.16,,,,,E-578. Greater kailash Part-2 New delhi,New Delhi,Delhi,,Frozen Goods,
2021-05-01,87520000017789245,AD/147/2021-22,Overdue,Invoice,"DBH - Hickory Foods (Indai) Pvt.Ltd. - Greater kailash Part-2, New delhi",87520000010193127,87520000009582927,Burgrill: Delhi,DL,07AAECH4395L1Z4,2021-05-01,,Delhi Bros W&L Sales,87520000010207570,DBH - Crinkle Cut Fries - 2.5kg,,"2.5 kg/packet, 5 packets/case, 12.5 kg/case",4.00,pkt,Burgrill Warehouse: Delhi,181.00,200400,,12.000000,86.88,goods,724.00,2903.60,3140.00,0.00,-0.16,,,,,E-578. Greater kailash Part-2 New delhi,New Delhi,Delhi,,Frozen Goods,
2021-05-01,87520000017789245,AD/147/2021-22,Overdue,Invoice,"DBH - Hickory Foods (Indai) Pvt.Ltd. - Greater kailash Part-2, New delhi",87520000010193127,87520000009582927,Burgrill: Delhi,DL,07AAECH4395L1Z4,2021-05-01,,Delhi Bros W&L Sales,87520000010207543,DBH - Herb Chilli Potato Patty - 1.5kg,,"1.5 kg/packet, 8 packets/case, 12 kg/case",1.00,pkt,Burgrill Warehouse: Delhi,181.00,200400,,12.000000,21.72,goods,181.00,2903.60,3140.00,0.00,-0.16,,,,,E-578. Greater kailash Part-2 New delhi,New Delhi,Delhi,,Frozen Goods,
2021-05-01,87520000017789303,AD/149/2021-22,Overdue,Invoice,"DBH - Luxe Fruits And Foods Pvt Ltd - Hauz Khas, Delhi",87520000010193091,87520000009582927,Burgrill: Delhi,DL,07AADCL7737M1ZZ,2021-05-01,,Delhi Bros W&L Sales,87520000010207769,DBH - Beetroot & Cheese Patty - 80gm,,12pkt/case 800g each,1.00,kg,Burgrill Warehouse: Delhi,278.40,200400,,12.000000,33.40,goods,278.40,9567.05,10384.00,0.00,0.49,,,,,1 Kuashalaya Park Hauz Khas New delhi,New Delhi,Delhi,,Frozen Goods,
2021-05-01,87520000017789303,AD/149/2021-22,Overdue,Invoice,"DBH - Luxe Fruits And Foods Pvt Ltd - Hauz Khas, Delhi",87520000010193091,87520000009582927,Burgrill: Delhi,DL,07AADCL7737M1ZZ,2021-05-01,,Delhi Bros W&L Sales,87520000010209058,DBH - Chicken Burger Patty - 50gm - CBV,,10 packets/box,1.00,kg,Burgrill Warehouse: Delhi,253.49,160100,,12.000000,30.42,goods,253.49,9567.05,10384.00,0.00,0.49,,,,,1 Kuashalaya Park Hauz Khas New delhi,New Delhi,Delhi,,Frozen Goods,
2021-05-01,87520000017789303,AD/149/2021-22,Overdue,Invoice,"DBH - Luxe Fruits And Foods Pvt Ltd - Hauz Khas, Delhi",87520000010193091,87520000009582927,Burgrill: Delhi,DL,07AADCL7737M1ZZ,2021-05-01,,Delhi Bros W&L Sales,87520000010207511,DBH - Chicken Quarter Pounder Mince,,"18 kg/case, Expiry 270 days (from Taurus)",5.00,kg,Burgrill Warehouse: Delhi,232.10,16010000,,0.000000,0.00,goods,1160.50,9567.05,10384.00,0.00,0.49,,,,,1 Kuashalaya Park Hauz Khas New delhi,New Delhi,Delhi,,Frozen Goods,
2021-05-01,87520000017789303,AD/149/2021-22,Overdue,Invoice,"DBH - Luxe Fruits And Foods Pvt Ltd - Hauz Khas, Delhi",87520000010193091,87520000009582927,Burgrill: Delhi,DL,07AADCL7737M1ZZ,2021-05-01,,Delhi Bros W&L Sales,87520000010207496,DBH - Tandoori Chicken Breast,,"18 kg/case, Expiry 270 days (from Taurus)",2.00,kg,Burgrill Warehouse: Delhi,324.50,16010000,,0.000000,0.00,goods,649.00,9567.05,10384.00,0.00,0.49,,,,,1 Kuashalaya Park Hauz Khas New delhi,New Delhi,Delhi,,Frozen Goods,
2021-05-01,87520000017789303,AD/149/2021-22,Overdue,Invoice,"DBH - Luxe Fruits And Foods Pvt Ltd - Hauz Khas, Delhi",87520000010193091,87520000009582927,Burgrill: Delhi,DL,07AADCL7737M1ZZ,2021-05-01,,Delhi Bros W&L Sales,87520000010209098,DBH - Coated Spicy Chicken Wings,,"1.043 kg/packet, 12 packets/case",6.00,kg,Burgrill Warehouse: Delhi,352.80,160100,,12.000000,254.02,goods,2116.80,9567.05,10384.00,0.00,0.49,,,,,1 Kuashalaya Park Hauz Khas New delhi,New Delhi,Delhi,,Frozen Goods,
2021-05-01,87520000017789303,AD/149/2021-22,Overdue,Invoice,"DBH - Luxe Fruits And Foods Pvt Ltd - Hauz Khas, Delhi",87520000010193091,87520000009582927,Burgrill: Delhi,DL,07AADCL7737M1ZZ,2021-05-01,,Delhi Bros W&L Sales,87520000010207906,DBH - Chicken 'N' Cheese Jalapeno Sausage,,,2.00,kg,Burgrill Warehouse: Delhi,157.80,16010000,,12.000000,37.88,goods,315.60,9567.05,10384.00,0.00,0.49,,,,,1 Kuashalaya Park Hauz Khas New delhi,New Delhi,Delhi,,Frozen Goods,
2021-05-01,87520000017789303,AD/149/2021-22,Overdue,Invoice,"DBH - Luxe Fruits And Foods Pvt Ltd - Hauz Khas, Delhi",87520000010193091,87520000009582927,Burgrill: Delhi,DL,07AADCL7737M1ZZ,2021-05-01,,Delhi Bros W&L Sales,87520000010209113,DBH - Hot and Spicy Chicken Patty,,"1.05 kg/packet, 15 packets/case",2.00,kg,Burgrill Warehouse: Delhi,390.60,16010000,,12.000000,93.74,goods,781.20,9567.05,10384.00,0.00,0.49,,,,,1 Kuashalaya Park Hauz Khas New delhi,New Delhi,Delhi,,Frozen Goods,
2021-05-01,87520000017789303,AD/149/2021-22,Overdue,Invoice,"DBH - Luxe Fruits And Foods Pvt Ltd - Hauz Khas, Delhi",87520000010193091,87520000009582927,Burgrill: Delhi,DL,07AADCL7737M1ZZ,2021-05-01,,Delhi Bros W&L Sales,87520000010209211,DBH - Falafel Kebab - Lebanese,,"1 kg/packet, 12 packets/case",1.00,kg,Burgrill Warehouse: Delhi,192.00,20049000,,12.000000,23.04,goods,192.00,9567.05,10384.00,0.00,0.49,,,,,1 Kuashalaya Park Hauz Khas New delhi,New Delhi,Delhi,,Frozen Goods,
2021-05-01,87520000017789303,AD/149/2021-22,Overdue,Invoice,"DBH - Luxe Fruits And Foods Pvt Ltd - Hauz Khas, Delhi",87520000010193091,87520000009582927,Burgrill: Delhi,DL,07AADCL7737M1ZZ,2021-05-01,,Delhi Bros W&L Sales,87520000010207921,DBH - Mutton Quarter Pounder Mince,,15 kg/case(30pcs of 500g),2.00,kg,Burgrill Warehouse: Delhi,209.23,16010000,,0.000000,0.00,goods,418.46,9567.05,10384.00,0.00,0.49,,,,,1 Kuashalaya Park Hauz Khas New delhi,New Delhi,Delhi,,Frozen Goods,
2021-05-01,87520000017789303,AD/149/2021-22,Overdue,Invoice,"DBH - Luxe Fruits And Foods Pvt Ltd - Hauz Khas, Delhi",87520000010193091,87520000009582927,Burgrill: Delhi,DL,07AADCL7737M1ZZ,2021-05-01,,Delhi Bros W&L Sales,87520000010207108,DBH - Palak Corn Tikki - 80gm,,12 pckt/case of 800g,2.00,kg,Burgrill Warehouse: Delhi,230.40,200400,,12.000000,55.30,goods,460.80,9567.05,10384.00,0.00,0.49,,,,,1 Kuashalaya Park Hauz Khas New delhi,New Delhi,Delhi,,Frozen Goods,
2021-05-01,87520000017789303,AD/149/2021-22,Overdue,Invoice,"DBH - Luxe Fruits And Foods Pvt Ltd - Hauz Khas, Delhi",87520000010193091,87520000009582927,Burgrill: Delhi,DL,07AADCL7737M1ZZ,2021-05-01,,Delhi Bros W&L Sales,87520000010207404,DBH - Bacon Slice/Streaky Bacon - Pre-sliced,,,1.00,kg,Burgrill Warehouse: Delhi,756.00,16024900,,12.000000,90.72,goods,756.00,9567.05,10384.00,0.00,0.49,,,,,1 Kuashalaya Park Hauz Khas New delhi,New Delhi,Delhi,,Frozen Goods,
2021-05-01,87520000017789303,AD/149/2021-22,Overdue,Invoice,"DBH - Luxe Fruits And Foods Pvt Ltd - Hauz Khas, Delhi",87520000010193091,87520000009582927,Burgrill: Delhi,DL,07AADCL7737M1ZZ,2021-05-01,,Delhi Bros W&L Sales,87520000010207754,DBH - Love Berry (SP),,12 packets/case,12.00,pkt,Burgrill Warehouse: Delhi,54.00,210300,,5.000000,32.40,goods,648.00,9567.05,10384.00,0.00,0.49,,,,,1 Kuashalaya Park Hauz Khas New delhi,New Delhi,Delhi,,Frozen Goods,
2021-05-01,87520000017789303,AD/149/2021-22,Overdue,Invoice,"DBH - Luxe Fruits And Foods Pvt Ltd - Hauz Khas, Delhi",87520000010193091,87520000009582927,Burgrill: Delhi,DL,07AADCL7737M1ZZ,2021-05-01,,Delhi Bros W&L Sales,87520000010207585,DBH - Spinach Tortilla - 10.5in,,12 x 15 x 72 gm,2.00,pkt,Burgrill Warehouse: Delhi,134.90,190500,,5.000000,13.50,goods,269.80,9567.05,10384.00,0.00,0.49,,,,,1 Kuashalaya Park Hauz Khas New delhi,New Delhi,Delhi,,Frozen Goods,
2021-05-01,87520000017789303,AD/149/2021-22,Overdue,Invoice,"DBH - Luxe Fruits And Foods Pvt Ltd - Hauz Khas, Delhi",87520000010193091,87520000009582927,Burgrill: Delhi,DL,07AADCL7737M1ZZ,2021-05-01,,Delhi Bros W&L Sales,87520000010207570,DBH - Crinkle Cut Fries - 2.5kg,,"2.5 kg/packet, 5 packets/case, 12.5 kg/case",6.00,pkt,Burgrill Warehouse: Delhi,181.00,200400,,12.000000,130.32,goods,1086.00,9567.05,10384.00,0.00,0.49,,,,,1 Kuashalaya Park Hauz Khas New delhi,New Delhi,Delhi,,Frozen Goods,
2021-05-01,87520000017789303,AD/149/2021-22,Overdue,Invoice,"DBH - Luxe Fruits And Foods Pvt Ltd - Hauz Khas, Delhi",87520000010193091,87520000009582927,Burgrill: Delhi,DL,07AADCL7737M1ZZ,2021-05-01,,Delhi Bros W&L Sales,87520000010207543,DBH - Herb Chilli Potato Patty - 1.5kg,,"1.5 kg/packet, 8 packets/case, 12 kg/case",1.00,pkt,Burgrill Warehouse: Delhi,181.00,200400,,12.000000,21.72,goods,181.00,9567.05,10384.00,0.00,0.49,,,,,1 Kuashalaya Park Hauz Khas New delhi,New Delhi,Delhi,,Frozen Goods,
2021-05-01,87520000017789415,AD/151/2021-22,Overdue,Invoice,"DBH - Oriental Venturs - Rajinder Nagar, Delhi",87520000010193061,87520000009582927,Burgrill: Delhi,DL,07AAGFO0225R1Z0,2021-05-01,,Delhi Bros W&L Sales,87520000010207511,DBH - Chicken Quarter Pounder Mince,,"18 kg/case, Expiry 270 days (from Taurus)",4.00,kg,Burgrill Warehouse: Delhi,232.10,16010000,,0.000000,0.00,goods,928.40,4497.76,4695.00,0.00,0.24,,,,,"4-A/57, Old rajinder Nagar New delhi",New Delhi,Delhi,,Frozen Goods,
2021-05-01,87520000017789415,AD/151/2021-22,Overdue,Invoice,"DBH - Oriental Venturs - Rajinder Nagar, Delhi",87520000010193061,87520000009582927,Burgrill: Delhi,DL,07AAGFO0225R1Z0,2021-05-01,,Delhi Bros W&L Sales,87520000010207496,DBH - Tandoori Chicken Breast,,"18 kg/case, Expiry 270 days (from Taurus)",4.00,kg,Burgrill Warehouse: Delhi,324.50,16010000,,0.000000,0.00,goods,1298.00,4497.76,4695.00,0.00,0.24,,,,,"4-A/57, Old rajinder Nagar New delhi",New Delhi,Delhi,,Frozen Goods,
2021-05-01,87520000017789415,AD/151/2021-22,Overdue,Invoice,"DBH - Oriental Venturs - Rajinder Nagar, Delhi",87520000010193061,87520000009582927,Burgrill: Delhi,DL,07AAGFO0225R1Z0,2021-05-01,,Delhi Bros W&L Sales,87520000010209098,DBH - Coated Spicy Chicken Wings,,"1.043 kg/packet, 12 packets/case",4.00,kg,Burgrill Warehouse: Delhi,352.80,160100,,12.000000,169.34,goods,1411.20,4497.76,4695.00,0.00,0.24,,,,,"4-A/57, Old rajinder Nagar New delhi",New Delhi,Delhi,,Frozen Goods,
2021-05-01,87520000017789415,AD/151/2021-22,Overdue,Invoice,"DBH - Oriental Venturs - Rajinder Nagar, Delhi",87520000010193061,87520000009582927,Burgrill: Delhi,DL,07AAGFO0225R1Z0,2021-05-01,,Delhi Bros W&L Sales,87520000010207108,DBH - Palak Corn Tikki - 80gm,,12 pckt/case of 800g,1.00,kg,Burgrill Warehouse: Delhi,230.40,200400,,12.000000,27.66,goods,230.40,4497.76,4695.00,0.00,0.24,,,,,"4-A/57, Old rajinder Nagar New delhi",New Delhi,Delhi,,Frozen Goods,
2021-05-01,87520000017789415,AD/151/2021-22,Overdue,Invoice,"DBH - Oriental Venturs - Rajinder Nagar, Delhi",87520000010193061,87520000009582927,Burgrill: Delhi,DL,07AAGFO0225R1Z0,2021-05-01,,Delhi Bros W&L Sales,87520000010209132,DBH - Special Chicken Breast,,18 kg/case,2.00,kg,Burgrill Warehouse: Delhi,314.88,16010000,,0.000000,0.00,goods,629.76,4497.76,4695.00,0.00,0.24,,,,,"4-A/57, Old rajinder Nagar New delhi",New Delhi,Delhi,,Frozen Goods,
2021-05-01,87520000017789463,AD/150/2021-22,Overdue,Invoice,"DBH - Luxe Fruits And Foods Pvt Ltd. - Pitampura, Delhi",87520000010193016,87520000009582927,Burgrill: Delhi,DL,07AADCL7737M1ZZ,2021-05-01,,Delhi Bros W&L Sales,87520000010207511,DBH - Chicken Quarter Pounder Mince,,"18 kg/case, Expiry 270 days (from Taurus)",3.00,kg,Burgrill Warehouse: Delhi,232.10,16010000,,0.000000,0.00,goods,696.30,5268.70,5780.00,0.00,0.38,,,,,"Shop no-5, Part of 2A,",New delhi,Delhi,,Frozen Goods,
2021-05-01,87520000017789463,AD/150/2021-22,Overdue,Invoice,"DBH - Luxe Fruits And Foods Pvt Ltd. - Pitampura, Delhi",87520000010193016,87520000009582927,Burgrill: Delhi,DL,07AADCL7737M1ZZ,2021-05-01,,Delhi Bros W&L Sales,87520000010209098,DBH - Coated Spicy Chicken Wings,,"1.043 kg/packet, 12 packets/case",2.00,kg,Burgrill Warehouse: Delhi,352.80,160100,,12.000000,84.68,goods,705.60,5268.70,5780.00,0.00,0.38,,,,,"Shop no-5, Part of 2A,",New delhi,Delhi,,Frozen Goods,
2021-05-01,87520000017789463,AD/150/2021-22,Overdue,Invoice,"DBH - Luxe Fruits And Foods Pvt Ltd. - Pitampura, Delhi",87520000010193016,87520000009582927,Burgrill: Delhi,DL,07AADCL7737M1ZZ,2021-05-01,,Delhi Bros W&L Sales,87520000010209113,DBH - Hot and Spicy Chicken Patty,,"1.05 kg/packet, 15 packets/case",2.00,kg,Burgrill Warehouse: Delhi,390.60,16010000,,12.000000,93.74,goods,781.20,5268.70,5780.00,0.00,0.38,,,,,"Shop no-5, Part of 2A,",New delhi,Delhi,,Frozen Goods,
2021-05-01,87520000017789463,AD/150/2021-22,Overdue,Invoice,"DBH - Luxe Fruits And Foods Pvt Ltd. - Pitampura, Delhi",87520000010193016,87520000009582927,Burgrill: Delhi,DL,07AADCL7737M1ZZ,2021-05-01,,Delhi Bros W&L Sales,87520000010209028,DBH - Smoked Chicken Breast - 1kg,,12 packets/box,3.00,kg,Burgrill Warehouse: Delhi,372.00,160100,,12.000000,133.92,goods,1116.00,5268.70,5780.00,0.00,0.38,,,,,"Shop no-5, Part of 2A,",New delhi,Delhi,,Frozen Goods,
2021-05-01,87520000017789463,AD/150/2021-22,Overdue,Invoice,"DBH - Luxe Fruits And Foods Pvt Ltd. - Pitampura, Delhi",87520000010193016,87520000009582927,Burgrill: Delhi,DL,07AADCL7737M1ZZ,2021-05-01,,Delhi Bros W&L Sales,87520000010207585,DBH - Spinach Tortilla - 10.5in,,12 x 15 x 72 gm,4.00,pkt,Burgrill Warehouse: Delhi,134.90,190500,,5.000000,26.98,goods,539.60,5268.70,5780.00,0.00,0.38,,,,,"Shop no-5, Part of 2A,",New delhi,Delhi,,Frozen Goods,
2021-05-01,87520000017789463,AD/150/2021-22,Overdue,Invoice,"DBH - Luxe Fruits And Foods Pvt Ltd. - Pitampura, Delhi",87520000010193016,87520000009582927,Burgrill: Delhi,DL,07AADCL7737M1ZZ,2021-05-01,,Delhi Bros W&L Sales,87520000010207528,DBH - Super Veggie Burger Patty - 1.2kg,,"1.2 kg/packet, 12 packets/case, 14.4 kgs/case",2.00,pkt,Burgrill Warehouse: Delhi,172.00,200400,,12.000000,41.28,goods,344.00,5268.70,5780.00,0.00,0.38,,,,,"Shop no-5, Part of 2A,",New delhi,Delhi,,Frozen Goods,
2021-05-01,87520000017789463,AD/150/2021-22,Overdue,Invoice,"DBH - Luxe Fruits And Foods Pvt Ltd. - Pitampura, Delhi",87520000010193016,87520000009582927,Burgrill: Delhi,DL,07AADCL7737M1ZZ,2021-05-01,,Delhi Bros W&L Sales,87520000010207570,DBH - Crinkle Cut Fries - 2.5kg,,"2.5 kg/packet, 5 packets/case, 12.5 kg/case",5.00,pkt,Burgrill Warehouse: Delhi,181.00,200400,,12.000000,108.60,goods,905.00,5268.70,5780.00,0.00,0.38,,,,,"Shop no-5, Part of 2A,",New delhi,Delhi,,Frozen Goods,
2021-05-01,87520000017789463,AD/150/2021-22,Overdue,Invoice,"DBH - Luxe Fruits And Foods Pvt Ltd. - Pitampura, Delhi",87520000010193016,87520000009582927,Burgrill: Delhi,DL,07AADCL7737M1ZZ,2021-05-01,,Delhi Bros W&L Sales,87520000010207543,DBH - Herb Chilli Potato Patty - 1.5kg,,"1.5 kg/packet, 8 packets/case, 12 kg/case",1.00,pkt,Burgrill Warehouse: Delhi,181.00,200400,,12.000000,21.72,goods,181.00,5268.70,5780.00,0.00,0.38,,,,,"Shop no-5, Part of 2A,",New delhi,Delhi,,Frozen Goods,
